Source,Target,Weight,book,chapter,source_line
Thalia Grace,Zeus,3,3,14,334
Thalia Grace,Zoë Nightshade,1,3,14,334
Thalia Grace,Grover Underwood,1,3,14,334
Percy Jackson,Zeus,3,3,14,335
Percy Jackson,Thalia Grace,2,3,14,335
Percy Jackson,Zoë Nightshade,1,3,14,335
Percy Jackson,Grover Underwood,1,3,14,335
Zeus,Percy Jackson,5,3,14,335
Zeus,Thalia Grace,2,3,14,335
Zeus,Zoë Nightshade,1,3,14,335
Zeus,Grover Underwood,1,3,14,335
Percy Jackson,Zeus,2,3,14,337
Percy Jackson,Thalia Grace,2,3,14,337
Percy Jackson,Zoë Nightshade,1,3,14,337
Percy Jackson,Grover Underwood,1,3,14,337
Thalia Grace,Percy Jackson,3,3,14,337
Thalia Grace,Zeus,2,3,14,337
Thalia Grace,Zoë Nightshade,1,3,14,337
Thalia Grace,Grover Underwood,1,3,14,337
Zoë Nightshade,Percy Jackson,3,3,14,337
Zoë Nightshade,Zeus,2,3,14,337
Zoë Nightshade,Thalia Grace,2,3,14,337
Zoë Nightshade,Grover Underwood,1,3,14,337
Grover Underwood,Percy Jackson,3,3,14,338
Grover Underwood,Zeus,2,3,14,338
Grover Underwood,Thalia Grace,2,3,14,338
Grover Underwood,Zoë Nightshade,1,3,14,338
Percy Jackson,Thalia Grace,2,3,15,1
Percy Jackson,Grover Underwood,1,3,15,1
Percy Jackson,Zoë Nightshade,1,3,15,1
Thalia Grace,Percy Jackson,5,3,15,1
Thalia Grace,Grover Underwood,1,3,15,1
Thalia Grace,Zoë Nightshade,1,3,15,1
Thalia Grace,Percy Jackson,6,3,15,2
Thalia Grace,Grover Underwood,1,3,15,2
Thalia Grace,Zoë Nightshade,1,3,15,2
Percy Jackson,Thalia Grace,2,3,15,3
Percy Jackson,Grover Underwood,1,3,15,3
Percy Jackson,Zoë Nightshade,1,3,15,3
Percy Jackson,Thalia Grace,2,3,15,4
Percy Jackson,Grover Underwood,1,3,15,4
Percy Jackson,Zoë Nightshade,1,3,15,4
Percy Jackson,Thalia Grace,2,3,15,5
Percy Jackson,Grover Underwood,1,3,15,5
Percy Jackson,Zoë Nightshade,1,3,15,5
Percy Jackson,Thalia Grace,2,3,15,6
Percy Jackson,Grover Underwood,1,3,15,6
Percy Jackson,Zoë Nightshade,1,3,15,6
Grover Underwood,Percy Jackson,8,3,15,6
Grover Underwood,Thalia Grace,2,3,15,6
Grover Underwood,Zoë Nightshade,1,3,15,6
Zoë Nightshade,Percy Jackson,8,3,15,6
Zoë Nightshade,Thalia Grace,2,3,15,6
Zoë Nightshade,Grover Underwood,1,3,15,6
Percy Jackson,Thalia Grace,1,3,15,7
Percy Jackson,Grover Underwood,1,3,15,7
Percy Jackson,Zoë Nightshade,1,3,15,7
Percy Jackson,Grover Underwood,1,3,15,10
Percy Jackson,Zoë Nightshade,1,3,15,10
Percy Jackson,Grover Underwood,1,3,15,11
Percy Jackson,Zoë Nightshade,1,3,15,11
Percy Jackson,Grover Underwood,1,3,15,15
Percy Jackson,Zoë Nightshade,1,3,15,15
Percy Jackson,Grover Underwood,1,3,15,16
Percy Jackson,Zoë Nightshade,1,3,15,16
Percy Jackson,Thalia Grace,1,3,15,16
Grover Underwood,Percy Jackson,3,3,15,17
Grover Underwood,Zoë Nightshade,1,3,15,17
Grover Underwood,Thalia Grace,1,3,15,17
Zoë Nightshade,Percy Jackson,3,3,15,18
Zoë Nightshade,Grover Underwood,1,3,15,18
Zoë Nightshade,Thalia Grace,1,3,15,18
Zoë Nightshade,Zeus,1,3,15,18
Thalia Grace,Percy Jackson,3,3,15,21
Thalia Grace,Grover Underwood,1,3,15,21
Thalia Grace,Zoë Nightshade,1,3,15,21
Thalia Grace,Zeus,1,3,15,21
Thalia Grace,Rachel Elizabeth Dare,1,3,15,21
Percy Jackson,Grover Underwood,1,3,15,22
Percy Jackson,Zoë Nightshade,1,3,15,22
Percy Jackson,Thalia Grace,2,3,15,22
Percy Jackson,Zeus,1,3,15,22
Percy Jackson,Rachel Elizabeth Dare,1,3,15,22
Zeus,Zoë Nightshade,1,3,15,23
Zeus,Thalia Grace,2,3,15,23
Zeus,Percy Jackson,4,3,15,23
Zeus,Rachel Elizabeth Dare,1,3,15,23
Percy Jackson,Thalia Grace,2,3,15,25
Percy Jackson,Zeus,1,3,15,25
Percy Jackson,Rachel Elizabeth Dare,1,3,15,25
Percy Jackson,Sally Jackson,1,3,15,25
Rachel Elizabeth Dare,Thalia Grace,2,3,15,26
Rachel Elizabeth Dare,Percy Jackson,6,3,15,26
Rachel Elizabeth Dare,Zeus,1,3,15,26
Rachel Elizabeth Dare,Sally Jackson,1,3,15,26
Rachel Elizabeth Dare,Tyson,1,3,15,26
Percy Jackson,Zeus,1,3,15,27
Percy Jackson,Rachel Elizabeth Dare,1,3,15,27
Percy Jackson,Thalia Grace,1,3,15,27
Percy Jackson,Sally Jackson,1,3,15,27
Percy Jackson,Tyson,1,3,15,27
Thalia Grace,Percy Jackson,7,3,15,27
Thalia Grace,Zeus,1,3,15,27
Thalia Grace,Rachel Elizabeth Dare,1,3,15,27
Thalia Grace,Sally Jackson,1,3,15,27
Thalia Grace,Tyson,1,3,15,27
Percy Jackson,Zeus,1,3,15,28
Percy Jackson,Rachel Elizabeth Dare,1,3,15,28
Percy Jackson,Thalia Grace,1,3,15,28
Percy Jackson,Sally Jackson,1,3,15,28
Percy Jackson,Tyson,1,3,15,28
Percy Jackson,Rachel Elizabeth Dare,1,3,15,29
Percy Jackson,Thalia Grace,1,3,15,29
Percy Jackson,Sally Jackson,1,3,15,29
Percy Jackson,Tyson,1,3,15,29
Sally Jackson,Percy Jackson,8,3,15,29
Sally Jackson,Rachel Elizabeth Dare,1,3,15,29
Sally Jackson,Thalia Grace,1,3,15,29
Sally Jackson,Tyson,1,3,15,29
Percy Jackson,Rachel Elizabeth Dare,1,3,15,31
Percy Jackson,Thalia Grace,2,3,15,31
Percy Jackson,Sally Jackson,1,3,15,31
Percy Jackson,Tyson,1,3,15,31
Tyson,Rachel Elizabeth Dare,1,3,15,31
Tyson,Percy Jackson,8,3,15,31
Tyson,Thalia Grace,2,3,15,31
Tyson,Sally Jackson,1,3,15,31
Percy Jackson,Thalia Grace,2,3,15,32
Percy Jackson,Sally Jackson,1,3,15,32
Percy Jackson,Tyson,1,3,15,32
Percy Jackson,Sally Jackson,1,3,15,33
Percy Jackson,Tyson,1,3,15,33
Percy Jackson,Thalia Grace,1,3,15,33
Percy Jackson,Sally Jackson,1,3,15,34
Percy Jackson,Tyson,1,3,15,34
Percy Jackson,Thalia Grace,1,3,15,34
Thalia Grace,Percy Jackson,7,3,15,35
Thalia Grace,Tyson,1,3,15,35
Percy Jackson,Tyson,1,3,15,36
Percy Jackson,Thalia Grace,1,3,15,36
Percy Jackson,Thalia Grace,1,3,15,37
Percy Jackson,Thalia Grace,1,3,15,39
Percy Jackson,Zoë Nightshade,1,3,15,39
Percy Jackson,Zoë Nightshade,1,3,15,41
Zoë Nightshade,Percy Jackson,3,3,15,43
Percy Jackson,Zoë Nightshade,1,3,15,44
Percy Jackson,Annabeth Chase,1,3,15,50
Percy Jackson,Artemis,2,3,15,50
Percy Jackson,Annabeth Chase,1,3,15,51
Percy Jackson,Artemis,2,3,15,51
Percy Jackson,Annabeth Chase,1,3,15,52
Percy Jackson,Artemis,2,3,15,52
Annabeth Chase,Percy Jackson,4,3,15,52
Annabeth Chase,Artemis,2,3,15,52
Artemis,Percy Jackson,4,3,15,52
Artemis,Annabeth Chase,1,3,15,52
